LAST EDITED DATE,OBSERVATION COUNT,COUNTRY,COUNTRY CODE,STATE,STATE CODE,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,TRIP COMMENTS,SPECIES COMMENTS,year,OBSERVATION_DATE
2020-02-28 23:01:45,2,Australia,AU,Victoria,AU-VIC,L2547426,H,-38.4289166,144.1810942,2019-09-30,11:56:00,obsr219103,S60230122,Traveling,45.0,0.644,,1.0,1,,,,2019,2019-09-30
2019-11-15 15:32:38,2,Australia,AU,Western Australia,AU-WA,L9882202,P,-34.1828272,117.9618248,2019-09-06,12:17:00,obsr849146,S59883391,Traveling,41.0,1.5,,6.0,0,G4517686,Birds observed around Lake Anderson.,,2019,2019-09-06
2020-02-29 02:09:04,3,Australia,AU,Victoria,AU-VIC,L2552541,H,-37.55842,149.76386,2019-11-11,15:58:00,obsr301599,S61353662,Traveling,23.0,0.071,,2.0,1,,,Out of warning area,2019,2019-11-11
2019-02-13 02:35:02,4,Australia,AU,South Australia,AU-SA,L1299637,H,-35.2264384,136.8953133,2019-02-13,16:08:00,obsr607437,S52644882,Traveling,91.0,2.35,,1.0,1,,,,2019,2019-02-13
2019-12-11 22:40:33,8,Australia,AU,Tasmania,AU-TAS,L8311296,P,-42.553177,147.880781,2019-12-03,16:24:00,obsr517536,S62237179,Traveling,45.0,0.25,,2.0,1,,,Including 4 large chicks,2019,2019-12-03
2020-04-11 03:07:17,2,Australia,AU,Victoria,AU-VIC,L2064000,H,-38.3930606,142.2462286,2019-02-26,07:15:00,obsr394440,S53303016,Traveling,60.0,2.414,,1.0,0,,,,2019,2019-02-26
2019-09-12 02:23:45,2,Australia,AU,Tasmania,AU-TAS,L9889437,P,-43.3703332,147.3399755,2019-09-08,09:33:00,obsr182040,S59595890,Traveling,95.0,1.87,,3.0,1,G4504024,Morning walk,,2019,2019-09-08
2020-02-29 00:21:39,2,Australia,AU,Victoria,AU-VIC,L2549966,H,-38.48315,145.01804,2019-05-05,15:00:00,obsr809808,S55833321,Traveling,60.0,2.0,,2.0,1,,,,2019,2019-05-05
2019-01-08 18:10:04,5,Australia,AU,South Australia,AU-SA,L3010187,P,-35.63212,138.47511,2019-01-08,14:57:00,obsr189672,S51477356,Traveling,75.0,1.287,,1.0,1,,"Weather: Mostly sunny with scattered cloud, cool, mod SE wind. Walking observations from 1445 to 1600 over a one way distance of 0.8 mi. Birdlife Aust. HP breeding survey. Parsons Bch only surveyed","3:31 PM, 3 adults (1 with orange flag EV) & 2 juveniles (white flag letters PR & PT that were recently banded).  , (-35.63018, 138.46625)",2019,2019-01-08
2020-02-28 22:53:40,5,Australia,AU,Victoria,AU-VIC,L4051176,H,-38.2838273,144.4265056,2019-03-13,16:00:00,obsr825168,S53995320,Traveling,30.0,0.2,,1.0,0,,,,2019,2019-03-13
2020-02-28 22:31:29,20,Australia,AU,Victoria,AU-VIC,L2548623,H,-38.27322,144.59381,2019-04-28,08:06:00,obsr19060,S55484713,Traveling,51.0,1.297,,2.0,1,,,,2019,2019-04-28
2020-04-13 01:33:44,1,Australia,AU,Victoria,AU-VIC,L3103478,H,-38.5488199,143.9868432,2019-10-13,15:00:00,obsr675279,S60692770,Traveling,60.0,0.966,,12.0,1,,,,2019,2019-10-13
2019-02-06 18:18:56,16,Australia,AU,Tasmania,AU-TAS,L4326797,H,-40.8044305,145.1873302,2019-01-21,06:45:00,obsr236487,S51882723,Traveling,202.0,4.8,,3.0,1,G3781883,Warm and sunny with a gentle westerly. Walked to the most easterly end of Anthony's Beach and back.,2 juv,2019,2019-01-21
2020-07-26 06:24:04,2,Australia,AU,Victoria,AU-VIC,L2547781,H,-38.39485,142.21518,2019-09-03,11:25:00,obsr1434818,S71829843,Historical,,,,1.0,1,,,,2019,2019-09-03
2020-05-25 12:21:39,1,Australia,AU,Tasmania,AU-TAS,L943017,H,-43.3641897,147.3341274,2019-10-17,,obsr532139,S60682720,Historical,,,,9.0,1,,With Inala Nature Tours,,2019,2019-10-17
2020-02-17 18:42:25,1,Australia,AU,New South Wales,AU-NSW,L2550521,H,-36.36991,150.07982,2019-09-07,07:01:00,obsr907267,S59561873,Traveling,58.0,1.2,,1.0,1,,,,2019,2019-09-07
2019-10-26 07:39:26,8,Australia,AU,Tasmania,AU-TAS,L943017,H,-43.3641897,147.3341274,2019-10-25,14:15:00,obsr162851,S60932480,Traveling,157.0,7.242,,8.0,1,G4614854,,,2019,2019-10-25
2019-10-13 01:21:06,5,Australia,AU,South Australia,AU-SA,L5069084,H,-35.0285665,138.5169151,2019-10-06,09:30:00,obsr432078,S60571769,Incidental,,,,1.0,0,,,2 adults and 3 unfledged young seen,2019,2019-10-06
2020-02-28 23:33:46,7,Australia,AU,Victoria,AU-VIC,L2663061,H,-38.3567094,142.3214865,2019-12-14,16:04:00,obsr1422419,S62284009,Traveling,68.0,5.0,,3.0,1,G4744364,,,2019,2019-12-14
2019-10-20 08:08:01,3,Australia,AU,Tasmania,AU-TAS,L3278527,H,-43.364148,147.354088,2019-10-20,16:57:00,obsr1157197,S60779069,Traveling,69.0,1.0,,2.0,0,G4599023,,,2019,2019-10-20
2020-02-28 23:42:57,2,Australia,AU,Victoria,AU-VIC,L2552344,H,-37.58444,149.73936,2019-07-03,16:00:00,obsr301599,S57882962,Incidental,,,,2.0,0,,,,2019,2019-07-03
2019-11-07 19:01:51,8,Australia,AU,Tasmania,AU-TAS,L943017,H,-43.3641897,147.3341274,2019-10-25,14:15:00,obsr123910,S61248955,Traveling,157.0,7.242,,8.0,1,G4614854,,,2019,2019-10-25
2019-12-04 06:36:41,2,Australia,AU,Western Australia,AU-WA,L10233231,P,-34.2196095,115.0308895,2019-10-18,09:00:00,obsr1245640,S61970186,Traveling,35.0,0.0,,1.0,1,,,,2019,2019-10-18
2020-04-02 01:05:18,2,Australia,AU,Victoria,AU-VIC,L9435266,H,-38.7632231,143.6735473,2019-09-03,10:16:00,obsr515325,S59473968,Traveling,60.0,0.49,,1.0,1,,"Loud strident 'advertising' call heard twice from riverside vegetation was most likely Buff-banded Rail, but seemed slightly unfamiliar, so not added to list. Tide starting flowing back into river at 11:11.",2 unflagged ads foraging along sand at water's edge on W side of river.,2019,2019-09-03
2020-02-28 21:12:47,1,Australia,AU,Victoria,AU-VIC,L922087,H,-38.5515351,145.3509235,2019-03-04,14:07:00,obsr1015942,S53379157,Traveling,185.0,6.684,,1.0,1,,"Began at Woolamai Beach carpark. Walked to the Beacon and looped around to come back through the Bushland Track.  Fine, sunny day with cloudless blue skies.",,2019,2019-03-04
2019-12-02 00:39:26,2,Australia,AU,South Australia,AU-SA,L10225983,P,-35.28107,136.94146,2019-10-30,,obsr211929,S61920036,Incidental,,,,,0,,,,2019,2019-10-30
2020-04-05 22:25:22,1,Australia,AU,Victoria,AU-VIC,L2531386,H,-37.85859,148.08506,2019-02-01,15:14:00,obsr774811,S52257335,Traveling,80.0,2.187,,2.0,1,G3817227,,,2019,2019-02-01
2020-02-28 23:08:59,5,Australia,AU,Victoria,AU-VIC,L5878745,H,-38.429766,144.1534567,2019-11-10,15:56:00,obsr51532,S61319167,Incidental,,,,1.0,0,,,,2019,2019-11-10
2019-05-24 23:26:28,2,Australia,AU,South Australia,AU-SA,L9336162,P,-35.028229,138.516344,2019-05-25,12:55:00,obsr450224,S56703871,Incidental,,,,1.0,0,,,,2019,2019-05-25
2020-02-28 23:34:27,3,Australia,AU,Victoria,AU-VIC,L8405618,P,-38.3928391,142.2096102,2019-01-11,14:50:00,obsr450770,S51545092,Incidental,,,,3.0,0,,Seen sitting on Thistle Place beach,Pair with immature,2019,2019-01-11
2019-04-30 23:39:54,2,Australia,AU,Western Australia,AU-WA,L2557156,H,-34.83747,116.02249,2019-04-28,14:30:00,obsr926498,S55496999,Traveling,90.0,2.5,,2.0,1,G4094391,,,2019,2019-04-28
2019-04-09 19:57:56,2,Australia,AU,South Australia,AU-SA,L2543264,H,-35.23395,138.47076,2019-04-10,08:27:00,obsr51415,S54766059,Traveling,61.0,1.0,,1.0,1,,,pair just by the car park ,2019,2019-04-10
2020-02-28 23:01:44,2,Australia,AU,Victoria,AU-VIC,L2547426,H,-38.4289166,144.1810942,2019-01-04,13:42:00,obsr7509,S52247230,Traveling,29.0,0.933,,3.0,0,,"Clear, 18-25 mph wind, 26*C; Tom and Chris Edell with Simon Starr. This list started on the beach and continued east to the point and then back along the north side of the point through the car park.",(Photo),2019,2019-01-04
2020-02-28 21:12:10,3,Australia,AU,Victoria,AU-VIC,L5955048,H,-38.5439825,145.3395161,2019-02-19,17:39:00,obsr673046,S52918253,Traveling,23.0,1.297,,1.0,1,,,,2019,2019-02-19
2019-09-30 00:24:46,3,Australia,AU,Western Australia,AU-WA,L9973494,P,-34.307482,118.027897,2019-09-30,11:00:00,obsr180231,S60227928,Incidental,,,,14.0,0,,,,2019,2019-09-30
2020-02-29 00:21:39,3,Australia,AU,Victoria,AU-VIC,L2549966,H,-38.48315,145.01804,2019-07-05,14:47:00,obsr894654,S57934543,Traveling,49.0,2.49,,1.0,1,,Walked to the end of the beach and back along to the other end of the beach near Flinders from the Ocean Beach car park,,2019,2019-07-05
2019-04-07 23:26:37,4,Australia,AU,South Australia,AU-SA,L9001133,P,-32.795514,134.126929,2019-04-08,08:57:00,obsr539648,S54700600,Traveling,60.0,2.165,,2.0,1,,,,2019,2019-04-08
2019-10-04 20:14:02,2,Australia,AU,South Australia,AU-SA,L3010187,P,-35.63212,138.47511,2019-10-04,14:56:00,obsr189672,S60350836,Stationary,85.0,,,1.0,1,,"Weather: sunny initially then solid cld, cool, light to mod SE wind. Walking observations  from  1445 to 1610 over a distance of 0.9 mi. Birdlife's Hooded Plover survey. Only Parsons Bch surveyed.","3:19 PM, Feeding on wet sand. The usual pr seen at this site. One with orange flag on left leg with letters EV. , (-35.62968, 138.46433)",2019,2019-10-04
2020-02-28 22:53:40,3,Australia,AU,Victoria,AU-VIC,L4051176,H,-38.2838273,144.4265056,2019-06-16,15:30:00,obsr825168,S57443842,Traveling,15.0,0.3,,1.0,1,,Observations from access track to NE side of rocks.,,2019,2019-06-16
2020-04-13 19:10:02,4,Australia,AU,Victoria,AU-VIC,L2549083,H,-38.7115,146.70353,2019-02-20,07:30:00,obsr450535,S52955523,Traveling,440.0,12.0,,2.0,1,G3877387,"Very windy, cool and overcast. Far less than ideal conditions",,2019,2019-02-20
2020-04-13 19:10:02,6,Australia,AU,Victoria,AU-VIC,L2549083,H,-38.7115,146.70353,2019-03-03,07:56:00,obsr446087,S53307905,Traveling,232.0,2.0,,4.0,1,G3911452,,,2019,2019-03-03
2019-12-30 04:29:01,2,Australia,AU,Tasmania,AU-TAS,L4046303,H,-42.5788464,148.0650669,2019-12-28,07:53:00,obsr283642,S62765485,Traveling,14.0,0.5,,2.0,1,,,,2019,2019-12-28
2020-02-29 01:51:18,4,Australia,AU,Victoria,AU-VIC,L2547409,H,-38.44659,144.85542,2019-04-25,08:50:00,obsr352905,S55380137,Traveling,150.0,10.0,,1.0,1,,HP monitoring ,,2019,2019-04-25
2020-04-13 18:57:42,5,Australia,AU,Victoria,AU-VIC,L9448593,H,-38.3906854,142.4516781,2019-06-11,15:30:00,obsr825168,S57279720,Traveling,75.0,2.0,,1.0,1,,,2 pairs at either end of main beach and one on rock platform.,2019,2019-06-11
2020-02-29 00:19:17,6,Australia,AU,Victoria,AU-VIC,L2547409,H,-38.44659,144.85542,2019-12-24,14:00:00,obsr352905,S62625255,Traveling,90.0,5.0,,2.0,1,G4784775,HP monitoring,,2019,2019-12-24
2020-02-29 00:19:17,8,Australia,AU,Victoria,AU-VIC,L2547409,H,-38.44659,144.85542,2019-09-06,10:30:00,obsr352905,S59545402,Traveling,120.0,7.0,,1.0,1,,HP monitoring ,,2019,2019-09-06
2020-02-29 01:51:18,8,Australia,AU,Victoria,AU-VIC,L2547409,H,-38.44659,144.85542,2019-03-20,12:15:00,obsr352905,S54034300,Traveling,180.0,10.0,,1.0,1,,,,2019,2019-03-20
2019-01-28 23:19:29,1,Australia,AU,Tasmania,AU-TAS,L8517685,P,-42.5601959,147.8767329,2019-01-25,07:00:00,obsr1074608,S52157067,Traveling,60.0,3.0,,1.0,1,,,,2019,2019-01-25
2020-02-17 03:25:27,2,Australia,AU,New South Wales,AU-NSW,L7127839,P,-35.518214,150.400801,2019-03-08,16:55:00,obsr1176789,S53694374,Incidental,,,,2.0,0,G3935865,,Both ringed and tagged,2019,2019-03-08
2020-03-27 16:53:23,1,Australia,AU,Tasmania,AU-TAS,L4046337,H,-42.5760792,148.0799532,2019-11-24,11:00:00,obsr244849,S66136124,Traveling,180.0,2.0,,4.0,1,,"Birds seen on the Northern end of the island, Romulo, Boyd, and Dona",,2019,2019-11-24
2020-08-09 23:38:58,6,Australia,AU,Victoria,AU-VIC,L2547781,H,-38.39485,142.21518,2019-09-11,12:30:00,obsr1434818,S72269963,Historical,,,,1.0,1,,,,2019,2019-09-11
2020-07-13 06:35:42,2,Australia,AU,Victoria,AU-VIC,L2547781,H,-38.39485,142.21518,2019-11-03,08:30:00,obsr1434818,S71418414,Historical,,,,1.0,1,,,,2019,2019-11-03
2019-12-30 04:49:42,4,Australia,AU,Tasmania,AU-TAS,L943017,H,-43.3641897,147.3341274,2019-11-23,06:00:00,obsr685602,S61860393,Traveling,180.0,5.0,,1.0,1,,Two visits during the morning,,2019,2019-11-23
2019-11-07 19:08:38,2,Australia,AU,Tasmania,AU-TAS,L943017,H,-43.3641897,147.3341274,2019-10-27,10:07:00,obsr123910,S61249072,Traveling,10.0,0.225,,8.0,1,G4617483,,,2019,2019-10-27
2020-02-28 21:06:20,3,Australia,AU,Victoria,AU-VIC,L2549099,H,-38.67691,145.60993,2019-12-18,07:20:00,obsr549191,S62402515,Traveling,35.0,1.0,,1.0,1,,,,2019,2019-12-18
2019-11-21 01:00:32,4,Australia,AU,Tasmania,AU-TAS,L943017,H,-43.3641897,147.3341274,2019-11-21,13:50:00,obsr298922,S61619192,Traveling,20.0,0.3,,1.0,1,,beach and lagoon birding,"two adult, two juvenile.  life bird",2019,2019-11-21
2020-02-17 00:35:34,2,Australia,AU,New South Wales,AU-NSW,L2550521,H,-36.36991,150.07982,2019-02-16,11:16:00,obsr810336,S52744218,Stationary,3.0,,,2.0,1,G3860031,,,2019,2019-02-16
2019-03-16 12:21:45,2,Australia,AU,Tasmania,AU-TAS,L943017,H,-43.3641897,147.3341274,2019-02-16,12:27:00,obsr910162,S53110517,Stationary,1.0,,,1.0,1,,Juvenile,,2019,2019-02-16
2020-04-06 03:35:08,7,Australia,AU,Victoria,AU-VIC,L1175694,H,-37.8019022,148.5479128,2019-09-08,16:00:00,obsr450819,S59627037,Stationary,30.0,,,1.0,1,G4501925,windy swesterly 25km/hr; patchy cloudy day; strong westerly gales of 98km/hr at times; last 3 days we have winds of gale forces n high ppt,,2019,2019-09-08
2020-02-28 23:32:23,6,Australia,AU,Victoria,AU-VIC,L1121735,H,-38.3565457,142.3109722,2019-06-15,15:00:00,obsr432333,S57386856,Traveling,47.0,1.0,,1.0,1,G4283177,,good number ,2019,2019-06-15
2020-02-28 21:12:47,8,Australia,AU,Victoria,AU-VIC,L922087,H,-38.5515351,145.3509235,2019-07-20,15:00:00,obsr533988,S58336570,Traveling,120.0,3.0,,2.0,1,,,All plovers seen along the beach between the car park and Magiclands Steps,2019,2019-07-20
2020-05-09 17:54:48,2,Australia,AU,South Australia,AU-SA,L2541945,H,-35.0396002,138.5143918,2019-03-15,09:13:00,obsr450224,S53839337,Traveling,215.0,6.481,,1.0,1,,,,2019,2019-03-15
2020-04-03 21:30:06,2,Australia,AU,Victoria,AU-VIC,L5184613,P,-38.6709696,145.6121063,2019-01-26,19:15:00,obsr1218239,S52046417,Traveling,71.0,3.88,,1.0,1,,,,2019,2019-01-26
2020-08-05 21:45:36,2,Australia,AU,South Australia,AU-SA,L2542716,H,-35.2760551,138.4433228,2019-12-21,13:10:00,obsr648558,S62486609,Stationary,40.0,,,1.0,0,,,,2019,2019-12-21
2019-11-15 15:32:38,2,Australia,AU,Western Australia,AU-WA,L9882202,P,-34.1828272,117.9618248,2019-09-06,12:17:00,obsr816783,S59547598,Traveling,41.0,1.5,,6.0,0,G4517686,Birds observed around Lake Anderson.,,2019,2019-09-06
2019-12-30 22:47:14,2,Australia,AU,South Australia,AU-SA,L3460104,H,-35.723335,137.9605422,2019-12-31,07:33:00,obsr1020468,S62795663,Traveling,200.0,9.656,,2.0,1,,,,2019,2019-12-31
2020-02-28 23:01:44,2,Australia,AU,Victoria,AU-VIC,L2547426,H,-38.4289166,144.1810942,2019-03-10,09:00:00,obsr1257826,S53648700,Traveling,15.0,1.0,,1.0,1,,Many small birds in Moonahs heard but not seen well enough to identify. ,,2019,2019-03-10
2020-04-26 22:01:40,1,Australia,AU,Western Australia,AU-WA,L1035927,H,-33.6672254,123.348484,2019-03-27,04:50:00,obsr409424,S54358288,Traveling,830.0,10.0,,1.0,1,,,,2019,2019-03-27
2020-02-29 03:21:33,3,Australia,AU,Victoria,AU-VIC,L3046977,H,-38.4816509,145.016318,2019-07-04,10:15:00,obsr1086135,S57908128,Stationary,90.0,,,2.0,1,,,,2019,2019-07-04
2020-02-28 21:03:04,43,Australia,AU,Victoria,AU-VIC,L1600040,H,-38.5758043,145.5109598,2019-06-16,10:09:00,obsr450545,S57411091,Traveling,69.0,6.29,,1.0,1,,,Yep 43 counted :)  hunkered down behind bits of seaweed on the spit west side of the mouth of powlett river,2019,2019-06-16
2020-02-29 00:21:39,3,Australia,AU,Victoria,AU-VIC,L2549966,H,-38.48315,145.01804,2019-05-06,14:00:00,obsr450664,S55895642,Traveling,75.0,1.0,,1.0,1,,"Full tide. Overcast, calm.","2 adults, 1 Juvenile",2019,2019-05-06
2020-02-28 22:31:29,9,Australia,AU,Victoria,AU-VIC,L2548623,H,-38.27322,144.59381,2019-04-06,15:16:00,obsr598621,S54616278,Traveling,120.0,1.0,,2.0,1,G4022099,,Including at least one immature bird,2019,2019-04-06
2020-02-17 00:36:50,4,Australia,AU,New South Wales,AU-NSW,L2552259,H,-37.0761003,149.8836422,2019-12-21,17:10:00,obsr772717,S62488680,Traveling,140.0,0.25,,2.0,1,,,,2019,2019-12-21
2020-04-13 19:10:02,8,Australia,AU,Victoria,AU-VIC,L2549083,H,-38.7115,146.70353,2019-01-20,07:52:00,obsr538364,S51852496,Traveling,358.0,12.382,,10.0,1,G3778737,,,2019,2019-01-20
2020-04-13 19:10:02,17,Australia,AU,Victoria,AU-VIC,L2549083,H,-38.7115,146.70353,2019-02-02,07:33:00,obsr730954,S52286265,Traveling,425.0,19.537,,10.0,1,G3819888,,,2019,2019-02-02
2020-02-28 21:12:44,3,Australia,AU,Victoria,AU-VIC,L8786141,H,-38.6348578,145.7488775,2019-11-15,16:00:00,obsr439702,S61641332,Traveling,120.0,2.0,,6.0,1,G4686426,Birds seen while camping at Inverloch foreshore fo a few days,On beach beside camp ground,2019,2019-11-15
2020-06-02 20:52:10,7,Australia,AU,Tasmania,AU-TAS,L2547920,H,-41.1389679,146.6365008,2019-04-02,13:30:00,obsr236487,S54555057,Traveling,30.0,2.0,,3.0,1,,Along Bakers Beach,,2019,2019-04-02
2020-02-29 00:23:28,8,Australia,AU,Victoria,AU-VIC,L9862641,P,-38.4540829,144.8663319,2019-11-17,08:45:00,obsr993043,S61513695,Traveling,120.0,8.0,,1.0,1,,,,2019,2019-11-17
2020-02-28 23:34:28,2,Australia,AU,Victoria,AU-VIC,L8453712,P,-38.3874026,142.231853,2019-01-14,18:20:00,obsr949848,S51660501,Traveling,85.0,2.14,,4.0,0,,,,2019,2019-01-14
2019-12-30 04:49:36,1,Australia,AU,Tasmania,AU-TAS,L943017,H,-43.3641897,147.3341274,2019-10-16,16:35:00,obsr431657,S60672739,Traveling,30.0,0.483,,2.0,1,,,On the beach.,2019,2019-10-16
2020-02-17 18:42:25,1,Australia,AU,New South Wales,AU-NSW,L2550521,H,-36.36991,150.07982,2019-11-17,09:58:00,obsr907267,S61506115,Traveling,65.0,1.8,,1.0,1,,,,2019,2019-11-17
2020-02-28 23:32:23,7,Australia,AU,Victoria,AU-VIC,L1121735,H,-38.3565457,142.3109722,2019-01-06,09:15:00,obsr609260,S51374040,Traveling,68.0,1.606,,2.0,1,,,,2019,2019-01-06
2020-06-01 08:29:58,11,Australia,AU,Tasmania,AU-TAS,L1163828,H,-42.5542184,147.8792381,2019-07-14,10:03:00,obsr1235251,S58357430,Traveling,48.0,1.0,,8.0,1,G4358136,Cold and windy. ,,2019,2019-07-14
2020-02-17 03:21:07,2,Australia,AU,New South Wales,AU-NSW,L3127234,H,-35.1630032,150.6671047,2019-09-21,14:50:00,obsr1489659,S61731321,Traveling,120.0,3.0,,2.0,1,,,,2019,2019-09-21
2020-02-28 23:32:23,8,Australia,AU,Victoria,AU-VIC,L1121735,H,-38.3565457,142.3109722,2019-12-14,15:00:00,obsr450535,S62284216,Traveling,60.0,2.0,,2.0,1,G4744388,Overcast with a moderate westerly breeze.,,2019,2019-12-14
2019-04-16 03:53:37,2,Australia,AU,Tasmania,AU-TAS,L9055597,P,-41.238539,148.288855,2019-04-15,15:40:00,obsr1119270,S55009167,Stationary,20.0,,,1.0,1,,,,2019,2019-04-15
2020-02-28 23:01:45,1,Australia,AU,Victoria,AU-VIC,L2547426,H,-38.4289166,144.1810942,2019-10-31,10:50:00,obsr166500,S61054902,Traveling,25.0,0.803,,3.0,1,,,,2019,2019-10-31
2020-02-28 23:43:50,1,Australia,AU,Victoria,AU-VIC,L2552541,H,-37.55842,149.76386,2019-12-17,15:46:00,obsr450875,S62387431,Stationary,97.0,,,1.0,1,,,"Ocean side sand dunes on first lagoon in inlet , flushed by a pair of dogs",2019,2019-12-17
2020-02-28 23:01:45,1,Australia,AU,Victoria,AU-VIC,L2547426,H,-38.4289166,144.1810942,2019-10-21,11:05:00,obsr431657,S60804717,Traveling,35.0,1.287,,1.0,1,,,,2019,2019-10-21
2019-10-14 06:01:42,1,Australia,AU,Western Australia,AU-WA,L10024952,P,-35.0216306,117.3281809,2019-10-13,09:01:00,obsr450692,S60574765,Traveling,80.0,0.3,,9.0,1,,,,2019,2019-10-13
2019-02-07 05:36:24,5,Australia,AU,Tasmania,AU-TAS,L1931771,H,-43.0197096,147.9257584,2019-01-18,15:35:00,obsr438029,S52194819,Incidental,,,,3.0,1,G3812667,,,2019,2019-01-18
2019-09-13 03:20:44,2,Australia,AU,Tasmania,AU-TAS,L1931771,H,-43.0197096,147.9257584,2019-09-12,16:03:00,obsr408549,S59725505,Traveling,8.0,0.248,,1.0,1,,Foreshore open area and beach,,2019,2019-09-12
2020-03-26 07:06:00,2,Australia,AU,Tasmania,AU-TAS,L2547860,H,-43.34012,147.32351,2019-12-09,12:18:00,obsr647926,S62161211,Traveling,16.0,0.16,,1.0,1,,,,2019,2019-12-09
2020-04-05 00:15:13,2,Australia,AU,Victoria,AU-VIC,L2552155,H,-37.79099,148.7766,2019-03-24,10:36:00,obsr714797,S54159511,Traveling,35.0,1.6,,2.0,1,,,,2019,2019-03-24
2020-02-28 22:31:29,13,Australia,AU,Victoria,AU-VIC,L2548623,H,-38.27322,144.59381,2019-04-04,09:55:00,obsr450440,S54537043,Traveling,130.0,1.5,,1.0,1,,Lake very low,,2019,2019-04-04
2020-04-03 15:31:38,2,Australia,AU,Victoria,AU-VIC,L2123915,P,-38.7529588,143.665123,2019-03-28,11:00:00,obsr565990,S55284398,Traveling,240.0,25.0,,2.0,1,G4076310,,,2019,2019-03-28
2019-11-30 18:09:33,3,Australia,AU,Western Australia,AU-WA,L2555855,H,-34.16403,119.57496,2019-11-29,09:05:00,obsr1245640,S61880701,Historical,120.0,3.0,,1.0,1,,,,2019,2019-11-29
2020-02-28 22:53:40,2,Australia,AU,Victoria,AU-VIC,L4051176,H,-38.2838273,144.4265056,2019-01-06,14:30:00,obsr348987,S51369017,Traveling,39.0,1.53,,1.0,1,,,,2019,2019-01-06
2020-02-28 23:40:49,2,Australia,AU,Victoria,AU-VIC,L2551688,H,-37.65413,149.68554,2019-09-21,10:41:00,obsr337599,S59966168,Traveling,146.0,4.95,,1.0,1,,,,2019,2019-09-21
2020-04-13 19:10:02,4,Australia,AU,Victoria,AU-VIC,L2549083,H,-38.7115,146.70353,2019-02-20,07:30:00,obsr450593,S52953349,Traveling,440.0,12.0,,2.0,1,G3877387,"Very windy, cool and overcast. Far less than ideal conditions",,2019,2019-02-20
2020-04-13 19:10:02,6,Australia,AU,Victoria,AU-VIC,L2549083,H,-38.7115,146.70353,2019-03-03,07:56:00,obsr611986,S53308850,Traveling,232.0,2.0,,4.0,1,G3911452,Isaac.clarey@gmail.com,,2019,2019-03-03
2020-02-29 00:19:17,11,Australia,AU,Victoria,AU-VIC,L2547409,H,-38.44659,144.85542,2019-11-07,09:30:00,obsr352905,S61239748,Traveling,120.0,6.0,,1.0,1,,HP monitoring,,2019,2019-11-07
2020-04-03 22:05:15,2,Australia,AU,Victoria,AU-VIC,L2547406,P,-38.45197,145.265,2019-09-30,12:58:00,obsr1171367,S60228290,Traveling,126.0,5.808,,2.0,1,G4547355,,,2019,2019-09-30
2019-11-10 05:27:45,6,Australia,AU,Tasmania,AU-TAS,L4326797,H,-40.8044305,145.1873302,2019-11-08,13:30:00,obsr835553,S61285347,Traveling,70.0,2.0,,1.0,1,,"This was one of the least impressive birding sites I have ever seen. I was holding out for Waders; I’d settle for Stints, but Whimbrels and Sand Plovers were on my mind... and yet no! This place was almost devoid of Waders of any kind! It was also very hard to walk, for fear of crushing the multitude of crabs!","Considering how common they are up here, it says a lot that this was the highlight, far and away. Still! A very nice bird!",2019,2019-11-08
